lat,long,time,id,mode
43.2154098888417,-79.8729151531258,2023-03-18 18:51:25.850000+00:00,220,mode.WALK
43.2140784571977,-79.8657477520983,2023-03-18 18:52:30.838000+00:00,221,mode.WALK
43.2172199606118,-79.8626659820323,2023-03-18 18:53:37.112000+00:00,222,mode.WALK
43.2181741945519,-79.8629645795884,2023-03-18 18:54:42.806000+00:00,223,mode.WALK
43.2191228509491,-79.862931666785,2023-03-18 18:55:48.813000+00:00,224,mode.WALK
43.2190666940568,-79.8628421649106,2023-03-18 18:56:51.533000+00:00,225,mode.WALK
43.2180528,-79.8622763,2023-03-18 18:57:54.583000+00:00,226,mode.WALK
43.2180704,-79.8622832,2023-03-18 18:58:55.573000+00:00,227,mode.WALK
43.2181054,-79.8622343,2023-03-18 18:59:56.510000+00:00,228,mode.WALK
43.2180716,-79.8622603,2023-03-18 19:00:57.538000+00:00,229,mode.WALK
43.2180639,-79.8622767,2023-03-18 19:02:33.681000+00:00,230,mode.WALK
43.2180887,-79.8622642,2023-03-18 19:03:34.590000+00:00,231,mode.WALK
43.2181528,-79.8620742,2023-03-18 19:05:10.671000+00:00,232,mode.WALK
43.218059,-79.8622867,2023-03-18 19:06:11.596000+00:00,233,mode.WALK
43.2180479,-79.8623037,2023-03-18 19:07:12.534000+00:00,234,mode.WALK
43.2180678,-79.8622698,2023-03-18 19:08:13.602000+00:00,235,mode.WALK
43.2180362,-79.8623265,2023-03-18 19:09:49.607000+00:00,236,mode.WALK
43.2180487,-79.8623187,2023-03-18 19:10:50.604000+00:00,237,mode.WALK
43.2180415,-79.8623095,2023-03-18 19:11:51.577000+00:00,238,mode.WALK
43.2180479,-79.8623144,2023-03-18 19:12:52.584000+00:00,239,mode.WALK
43.2180381,-79.8623245,2023-03-18 19:13:53.588000+00:00,240,mode.WALK
43.2180488,-79.8623122,2023-03-18 19:14:54.497000+00:00,241,mode.WALK
43.2180545,-79.862312,2023-03-18 19:15:55.459000+00:00,242,mode.WALK
43.2180723,-79.8622736,2023-03-18 19:16:56.626000+00:00,243,mode.WALK
43.2180468,-79.862309,2023-03-18 19:17:57.569000+00:00,244,mode.WALK
43.2180411,-79.8623175,2023-03-18 19:18:58.599000+00:00,245,mode.WALK
43.2180449,-79.8623171,2023-03-18 19:19:59.566000+00:00,246,mode.WALK
43.2180646,-79.8622861,2023-03-18 19:21:00.564000+00:00,247,mode.WALK
43.2180603,-79.8623177,2023-03-18 19:22:01.575000+00:00,248,mode.WALK
43.218054,-79.8623075,2023-03-18 19:23:02.597000+00:00,249,mode.WALK
43.2180448,-79.862316,2023-03-18 19:24:04.075000+00:00,250,mode.WALK
43.2180718,-79.8622947,2023-03-18 19:25:04.941000+00:00,251,mode.WALK
43.2180827,-79.8622775,2023-03-18 19:26:05.876000+00:00,252,mode.WALK
43.2180463,-79.8623204,2023-03-18 19:27:06.798000+00:00,253,mode.WALK
43.2180585,-79.8622891,2023-03-18 19:28:08.623000+00:00,254,mode.WALK
43.2180489,-79.8623069,2023-03-18 19:29:44.573000+00:00,255,mode.WALK
43.2180595,-79.8622919,2023-03-18 19:30:45.623000+00:00,256,mode.WALK
43.2179989,-79.8623782,2023-03-18 19:31:46.624000+00:00,257,mode.WALK
43.2176633,-79.8622535,2023-03-18 19:32:47.604000+00:00,258,mode.WALK
43.2177045,-79.8622586,2023-03-18 19:33:48.629000+00:00,259,mode.WALK
43.2176746,-79.8622569,2023-03-18 19:34:49.587000+00:00,260,mode.WALK
43.2177324,-79.8620904,2023-03-18 19:35:50.597000+00:00,261,mode.WALK
43.2176857,-79.8620382,2023-03-18 19:36:51.613000+00:00,262,mode.WALK
43.2176965,-79.8620348,2023-03-18 19:37:52.615000+00:00,263,mode.WALK
43.2176101,-79.8619482,2023-03-18 19:38:53.634000+00:00,264,mode.WALK
43.2177378,-79.8620938,2023-03-18 19:39:54.682000+00:00,265,mode.WALK
43.2177267,-79.8621268,2023-03-18 19:40:56.631000+00:00,266,mode.WALK
43.2177244,-79.8621213,2023-03-18 19:41:58.611000+00:00,267,mode.WALK
43.2177351,-79.862116,2023-03-18 19:42:59.653000+00:00,268,mode.WALK
43.2176573,-79.8619694,2023-03-18 19:44:00.630000+00:00,269,mode.WALK
43.2176978,-79.862085,2023-03-18 19:45:01.679000+00:00,270,mode.WALK
43.2176366,-79.8619524,2023-03-18 19:46:02.612000+00:00,271,mode.WALK
43.2177291,-79.8619423,2023-03-18 19:47:03.668000+00:00,272,mode.WALK
43.2173778,-79.8614213,2023-03-18 19:48:04.681000+00:00,273,mode.WALK
43.2174862,-79.8612637,2023-03-18 19:49:06.645000+00:00,274,mode.WALK
43.2177359,-79.861647,2023-03-18 19:50:07.695000+00:00,275,mode.WALK
43.2177996,-79.8612106,2023-03-18 19:51:08.790000+00:00,276,mode.WALK
43.2179564,-79.8611794,2023-03-18 19:52:10.649000+00:00,277,mode.WALK
43.2183255,-79.8610624,2023-03-18 19:53:11.732000+00:00,278,mode.WALK
43.2186076,-79.8604972,2023-03-18 19:54:12.699000+00:00,279,mode.WALK
43.2185977,-79.8604914,2023-03-18 19:55:14.659000+00:00,280,mode.WALK
43.2186179,-79.8604979,2023-03-18 19:56:15.634000+00:00,281,mode.WALK
43.2185863,-79.8604766,2023-03-18 19:57:16.624000+00:00,282,mode.WALK
43.2186162,-79.860496,2023-03-18 19:58:17.646000+00:00,283,mode.WALK
43.2186181,-79.8605036,2023-03-18 19:59:18.663000+00:00,284,mode.WALK
43.2185825,-79.8605185,2023-03-18 20:00:19.650000+00:00,285,mode.WALK
43.2186016,-79.8605023,2023-03-18 20:01:20.729000+00:00,286,mode.WALK
43.2185969,-79.8605217,2023-03-18 20:02:21.827000+00:00,287,mode.WALK
43.2185816,-79.8604958,2023-03-18 20:03:22.879000+00:00,288,mode.WALK
